Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-05-19,08:00,52.2,69.1,49.9,91.9,0.0,W@2.3,4.6,0.82,110,59.0,60.2,18.0,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,08:15,52.5,69.3,50.2,91.9,0.0,W@2.6,4.6,0.83,150,59.0,60.1,17.9,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,08:30,52.8,69.2,50.5,91.8,0.0,W@3.3,6.4,0.82,187,59.0,60.1,17.9,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,08:45,53.2,69.3,50.9,91.7,0.0,W@3.2,5.3,0.81,204,59.1,60.0,17.9,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,09:00,53.4,69.3,51.0,91.7,0.0,W@2.9,5.3,0.82,222,59.2,60.0,17.9,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,09:15,53.7,69.3,51.3,91.7,0.0,W@3.1,5.3,0.82,192,59.3,60.0,17.9,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,09:30,53.4,69.2,51.0,91.3,0.0,W@3.9,7.4,0.81,155,59.4,60.0,17.9,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,09:45,53.3,68.9,50.8,91.0,0.0,W@3.7,6.7,0.8,105,59.6,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,10:00,53.1,69.0,50.6,91.1,0.0,W@3.9,11.0,0.81,125,59.7,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,10:15,53.7,69.3,51.2,91.0,0.0,W@4.5,9.2,0.82,238,59.7,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,10:30,53.7,69.2,51.1,90.9,0.0,NW@4.8,11.4,0.83,232,59.7,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,10:45,53.7,69.3,51.0,90.5,0.0,W@5.0,11.4,0.83,347,59.8,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,11:00,54.8,69.7,51.7,89.1,0.0,W@5.6,8.9,0.81,497,59.9,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,11:15,55.5,69.5,51.8,87.2,0.0,W@5.1,8.9,0.75,523,60.0,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,11:30,56.7,69.7,51.8,83.5,0.0,NW@5.7,10.7,0.59,642,60.3,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,11:45,56.9,69.4,51.3,81.5,0.0,W@6.0,10.3,0.38,683,60.6,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,12:00,56.9,69.2,50.9,80.5,0.0,NW@5.1,9.6,0.21,499,61.0,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,12:15,55.6,68.7,50.1,81.8,0.0,NW@5.5,10.7,0.12,354,61.4,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,12:30,55.2,68.8,50.0,82.5,0.0,NW@5.2,9.9,0.09,343,61.7,59.9,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,12:45,55.3,68.8,50.1,82.5,0.0,W@4.3,9.6,0.07,320,61.9,60.0,17.9,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,13:00,55.2,68.7,49.7,81.8,0.0,W@3.8,7.8,0.05,306,62.0,60.0,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,13:15,55.3,68.9,49.6,81.1,0.0,W@4.4,9.2,0.0,320,62.1,60.1,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,13:30,55.8,69.1,50.0,80.6,0.0,NW@4.5,9.2,0.0,431,62.2,60.1,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,13:45,56.5,69.3,50.5,80.3,0.0,W@4.6,12.8,0.0,500,62.2,60.2,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,14:00,56.0,69.1,50.5,81.5,0.0,NW@5.4,9.6,0.0,454,62.3,60.2,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,14:15,56.0,69.0,50.6,82.0,0.0,NW@4.4,9.2,0.0,385,62.5,60.3,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,14:30,56.1,69.1,50.7,82.0,0.0,NW@5.1,10.7,0.0,516,62.6,60.3,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,14:45,56.8,69.5,51.1,81.1,0.0,NW@6.1,10.3,0.0,677,62.7,60.4,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,15:00,57.2,69.3,50.9,79.2,0.0,W@5.0,9.9,0.0,577,62.9,60.4,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,15:15,56.6,69.0,50.1,78.7,0.0,W@5.2,11.0,0.0,420,63.1,60.5,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,15:30,55.9,68.7,49.9,80.3,0.0,NW@3.9,7.4,0.0,283,63.3,60.6,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,15:45,56.2,69.0,50.3,80.6,0.0,W@3.9,8.2,0.0,381,63.5,60.6,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,16:00,56.4,69.1,50.2,79.5,0.0,NW@4.3,9.2,0.0,383,63.6,60.7,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,16:15,56.4,69.0,50.3,79.9,0.0,NW@4.2,7.1,0.0,335,63.6,60.8,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,16:30,55.7,68.7,49.7,80.2,0.0,NW@4.8,9.2,0.0,253,63.7,60.8,17.8,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,16:45,54.8,68.6,49.4,82.0,0.0,NW@4.0,7.8,0.0,151,63.7,60.9,17.8,30.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,17:00,54.5,68.8,49.3,82.5,0.0,W@3.4,6.0,0.0,124,63.7,61.0,17.8,30.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,17:15,54.4,68.8,48.9,81.4,0.0,W@3.9,9.2,0.0,128,63.7,61.1,17.8,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,17:30,54.1,68.8,48.6,81.6,0.0,NW@3.9,8.5,0.0,81,63.6,61.1,17.8,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,17:45,53.9,68.9,48.7,82.2,0.0,W@3.3,7.1,0.0,88,63.4,61.2,17.8,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,18:00,53.7,68.8,48.5,82.7,0.0,W@3.2,6.0,0.01,66,63.3,61.2,17.8,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,18:15,53.3,68.8,48.7,84.3,0.0,W@2.2,7.1,0.09,41,63.1,61.3,17.8,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,18:30,53.0,68.9,48.4,84.1,0.0,W@3.2,6.4,0.08,38,63.0,61.3,17.8,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,18:45,52.9,68.9,47.9,83.0,0.0,W@3.4,6.7,0.08,33,62.8,61.3,17.8,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,19:00,53.0,68.9,47.9,82.6,0.0,W@2.5,4.9,0.1,22,62.7,61.4,17.8,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,19:15,52.7,68.8,48.2,84.5,0.0,W@2.8,5.3,0.24,18,62.5,61.4,17.8,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,19:30,52.3,68.9,48.4,86.5,0.0,W@2.3,4.6,0.39,14,62.3,61.4,17.8,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,19:45,52.2,68.9,48.5,87.3,0.0,W@2.1,4.6,0.48,10,62.2,61.4,17.8,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,20:00,52.1,68.9,48.6,87.7,0.0,NW@2.3,4.6,0.55,7,62.0,61.4,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,20:15,52.1,68.9,48.6,88.0,0.0,NW@2.5,4.6,0.6,4,61.9,61.4,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,20:30,52.0,68.9,48.8,88.5,0.0,NW@2.4,6.7,0.65,3,61.7,61.3,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,20:45,51.9,68.9,48.7,88.8,0.0,NW@2.8,6.4,0.68,2,61.6,61.3,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,21:00,51.8,68.9,48.7,89.0,0.0,W@2.0,3.9,0.71,0,61.4,61.3,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,21:15,51.7,68.9,48.5,88.8,0.0,W@2.1,4.2,0.72,0,61.3,61.3,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,21:30,51.8,69.0,48.4,87.9,0.0,W@2.5,4.9,0.7,0,61.1,61.2,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,21:45,51.9,69.0,48.1,86.8,0.0,W@2.5,4.6,0.65,0,61.0,61.2,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,22:00,52.0,69.0,48.0,86.0,0.0,W@2.3,4.6,0.59,0,60.9,61.2,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,22:15,52.0,69.0,47.6,84.7,0.0,W@3.5,6.4,0.51,0,60.8,61.1,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,22:30,52.2,69.0,47.4,83.7,0.0,W@2.7,5.7,0.41,0,60.7,61.1,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,22:45,52.2,68.9,47.3,83.4,0.0,W@2.2,4.2,0.34,0,60.5,61.1,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,23:00,52.2,68.9,47.3,83.3,0.0,W@2.1,4.2,0.29,0,60.4,61.0,17.7,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,23:15,52.0,68.9,47.1,83.0,0.0,W@2.6,4.9,0.24,0,60.3,61.0,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,23:30,52.1,68.9,46.9,82.3,0.0,NW@2.5,4.9,0.21,0,60.2,60.9,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,23:45,52.2,68.9,46.9,82.0,0.0,W@2.5,6.7,0.18,0,60.2,60.9,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-19,24:00,52.3,68.9,46.7,81.2,0.0,W@2.1,5.7,0.16,0,60.1,60.8,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,00:15,52.3,68.9,46.5,80.4,0.0,W@1.9,3.5,0.13,0,60.0,60.8,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,00:30,52.4,68.9,46.4,79.8,0.0,W@1.7,3.5,0.12,0,59.9,60.7,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,00:45,52.6,69.0,46.5,79.6,0.0,W@2.9,5.7,0.11,0,59.8,60.7,17.7,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,01:00,52.6,69.0,46.1,78.3,0.0,W@2.6,7.4,0.09,0,59.7,60.6,17.6,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,01:15,52.7,69.0,45.8,77.3,0.0,W@1.6,3.9,0.08,0,59.6,60.6,17.6,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,01:30,52.7,68.9,46.1,78.0,0.0,W@1.5,3.9,0.08,0,59.5,60.6,17.6,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,01:45,52.7,68.8,46.5,79.4,0.0,W@1.4,2.4,0.09,0,59.5,60.5,17.6,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,02:00,52.8,68.9,47.4,81.7,0.0,W@3.0,6.0,0.11,0,59.4,60.5,17.6,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,02:15,52.8,68.9,47.9,83.4,0.0,W@1.5,4.2,0.13,0,59.3,60.4,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,02:30,52.6,68.9,47.9,84.0,0.0,W@2.3,6.7,0.15,0,59.3,60.4,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,02:45,52.7,69.0,47.3,81.8,0.0,W@3.0,6.0,0.12,0,59.2,60.3,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,03:00,52.9,69.0,46.8,79.7,0.0,NW@3.1,5.3,0.1,0,59.2,60.3,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,03:15,53.0,69.0,46.6,79.0,0.0,NW@2.6,6.7,0.09,0,59.1,60.2,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,03:30,53.1,68.9,46.8,79.1,0.0,NW@2.7,4.6,0.08,0,59.0,60.2,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,03:45,53.2,69.0,47.0,79.4,0.0,NW@2.8,5.3,0.08,0,58.9,60.2,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,04:00,53.2,69.0,47.0,79.3,0.0,NW@2.7,4.9,0.08,0,58.9,60.1,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,04:15,53.2,69.0,47.1,79.5,0.0,NW@2.0,3.9,0.08,0,58.8,60.1,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,04:30,53.3,69.0,47.3,80.0,0.0,NW@2.3,5.7,0.08,0,58.7,60.0,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,04:45,53.6,69.0,48.0,81.3,0.0,NW@3.5,8.5,0.1,0,58.7,60.0,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,05:00,53.3,68.9,48.3,83.1,0.0,NW@3.7,6.0,0.14,0,58.6,59.9,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,05:15,52.8,68.6,47.8,82.9,0.0,NW@3.6,6.7,0.13,0,58.6,59.9,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,05:30,52.6,68.6,47.6,83.1,0.0,NW@3.9,6.7,0.14,0,58.5,59.9,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,05:45,52.7,68.7,47.7,83.1,0.0,NW@3.8,7.8,0.15,3,58.4,59.8,17.6,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,06:00,52.8,68.8,47.8,83.3,0.0,NW@4.1,9.2,0.15,6,58.4,59.8,17.5,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,06:15,53.0,68.9,48.0,82.8,0.0,NW@4.2,7.1,0.14,15,58.3,59.7,17.5,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,06:30,53.3,69.0,48.2,82.9,0.0,NW@3.7,6.7,0.13,27,58.2,59.7,17.5,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,06:45,53.5,69.0,48.5,82.8,0.0,NW@3.4,6.0,0.12,46,58.1,59.6,17.5,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,07:00,53.8,69.1,48.6,82.7,0.0,NW@4.0,7.4,0.11,72,58.1,59.6,17.5,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,07:15,54.4,69.2,48.8,81.1,0.0,NW@4.2,9.2,0.1,140,58.1,59.6,17.5,30.12,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,07:30,54.4,69.0,48.5,80.3,0.0,NW@4.4,9.2,0.08,115,58.1,59.5,17.5,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,07:45,54.7,69.2,48.6,79.8,0.0,NW@4.4,9.2,0.07,146,58.1,59.5,17.5,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,08:00,55.4,69.4,48.7,78.2,0.0,NW@4.4,8.2,0.05,237,58.2,59.4,17.5,30.13,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,08:15,56.1,69.4,48.7,76.2,0.0,NW@4.4,7.4,0.0,255,58.3,59.4,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,08:30,55.9,69.2,48.4,76.0,0.0,W@4.8,9.2,0.0,236,58.4,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,08:45,56.7,69.5,49.0,75.2,0.0,NW@4.6,8.9,0.0,344,58.5,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,09:00,57.5,69.5,49.5,74.5,0.0,NW@3.9,7.4,0.0,345,58.7,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,09:15,55.9,68.8,48.9,77.3,0.0,W@3.7,7.8,0.0,121,58.9,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,09:30,55.6,68.9,49.5,80.1,0.0,W@4.0,8.2,0.0,155,59.1,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,09:45,55.9,69.1,49.8,79.7,0.0,W@3.9,9.2,0.0,207,59.3,59.2,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,10:00,56.1,69.2,49.9,79.5,0.0,NW@4.0,8.9,0.0,224,59.4,59.2,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,10:15,56.3,69.2,50.0,79.3,0.0,W@3.8,7.4,0.0,219,59.5,59.2,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,10:30,56.5,69.3,50.0,79.0,0.0,W@3.8,7.8,0.0,279,59.6,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,10:45,56.7,69.3,49.7,77.3,0.0,W@5.0,9.6,0.0,340,59.7,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,11:00,56.5,69.2,49.7,77.7,0.0,W@4.5,7.8,0.0,279,59.8,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,11:15,56.2,68.9,49.4,77.8,0.0,W@4.4,8.5,0.0,210,60.0,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,11:30,56.2,69.1,49.4,78.0,0.0,W@4.0,6.4,0.0,283,60.1,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,11:45,57.1,69.4,49.8,76.5,0.0,W@4.2,7.4,0.0,374,60.2,59.3,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,12:00,57.5,69.6,49.4,74.2,0.0,W@4.0,9.6,0.0,435,60.3,59.4,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,12:15,57.4,69.3,49.4,74.7,0.0,W@3.9,7.1,0.0,277,60.5,59.4,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,12:30,56.3,68.8,49.3,77.1,0.0,W@4.0,7.1,0.0,249,60.7,59.4,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,12:45,56.7,69.2,49.4,76.6,0.0,W@4.2,8.5,0.0,300,60.9,59.5,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,13:00,57.0,69.2,49.8,76.8,0.0,SW@3.0,6.7,0.0,279,61.0,59.5,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,13:15,55.9,68.7,49.3,78.6,0.0,W@3.0,6.7,0.06,253,61.1,59.5,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,13:30,54.7,68.6,49.7,83.4,0.0,W@3.2,6.7,0.32,245,61.2,59.6,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,13:45,54.7,68.7,50.9,86.8,0.0,SW@2.4,5.7,0.45,227,61.3,59.6,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,14:00,54.6,68.8,51.3,88.7,0.0,W@2.3,4.6,0.52,171,61.3,59.7,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,14:15,54.7,68.9,51.8,89.8,0.01,W@2.9,5.7,0.59,185,61.4,59.7,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,14:30,54.6,68.8,52.0,90.7,0.01,W@3.6,7.4,0.64,180,61.4,59.7,17.5,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,14:45,54.7,68.9,52.2,91.4,0.01,W@4.5,11.4,0.68,263,61.4,59.8,17.4,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,15:00,55.8,69.2,53.4,91.8,0.0,NW@4.4,8.9,0.72,409,61.4,59.8,17.4,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,15:15,56.7,69.6,54.3,91.5,0.0,NW@4.7,8.9,0.7,481,61.4,59.9,17.4,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,15:30,56.2,69.2,53.2,89.8,0.0,NW@5.3,9.9,0.58,454,61.5,59.9,17.4,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
2020-05-20,15:45,57.2,69.3,53.1,86.2,0.0,NW@5.2,9.2,0.39,460,61.7,59.9,17.4,30.14,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:58:59.476259
